,Player,stat,lower_iqr,median,mean,higher_iqr
6766,Chandler Stephenson\stephch02,sh_perc,0.0,0.0,0.0,0.0
6767,Chandler Stephenson\stephch02,pim_gp,0.10424489182572247,0.1193718121043133,0.12089338220391882,0.1361456204442562
6768,Pavel Buchnevich\buchnpa01,hits_gp,0.42536649457514586,0.6084304669311453,0.6786652923037554,0.8758490032850133
6769,Pavel Buchnevich\buchnpa01,even_g_gp,0.11411150997631482,0.12188877373757648,0.12215820028445717,0.1299932313709762
6770,Pavel Buchnevich\buchnpa01,blocks_gp,0.290729419247589,0.43286595674847866,0.490827708635308,0.6500212075849937
6771,Pavel Buchnevich\buchnpa01,pp_a_gp,0.13922193013639364,0.16195206355588784,0.16480410872985524,0.18808111321742943
6772,Pavel Buchnevich\buchnpa01,pp_g_gp,0.06348014941000495,0.06711771861799835,0.0673627994716527,0.07112634316521974
6773,Pavel Buchnevich\buchnpa01,even_a_gp,0.22524834287681356,0.22938645119060933,0.22943318449717578,0.2335846256090416
6774,Pavel Buchnevich\buchnpa01,fow_perc,0.2202773205302022,0.2580796650574018,0.2631201023166567,0.3019097607188835
6775,Pavel Buchnevich\buchnpa01,sh_perc,0.09664120917942003,0.10216662365562432,0.1024838293850139,0.10810903535612665
6776,Pavel Buchnevich\buchnpa01,pim_gp,0.2561577334709446,0.27181300072230297,0.2722987962265794,0.2879893441129689
6777,Anton Volchenkov\volchan01,hits_gp,0.26700863082959875,0.7423640376178592,1.6051263349021838,2.0966665430539453
6778,Anton Volchenkov\volchan01,even_g_gp,0.0257550687484371,0.026956942181668237,0.02700720923704862,0.028218578663267126
6779,Anton Volchenkov\volchan01,blocks_gp,-0.15134418513343215,0.10186204047860657,1.379123214256092,0.8843934032382855
6780,Anton Volchenkov\volchan01,pp_a_gp,0.012820512820512778,0.012820512820512778,0.012820512820512777,0.012820512820512778
6781,Anton Volchenkov\volchan01,pp_g_gp,0.0,0.0,0.0,0.0
6782,Anton Volchenkov\volchan01,even_a_gp,0.1415499697779354,0.15186153537699307,0.15239665128022042,0.16278018888071288
6783,Anton Volchenkov\volchan01,fow_perc,0.0,0.0,0.0,0.0
6784,Anton Volchenkov\volchan01,sh_perc,0.02501750570632378,0.026309164778629237,0.026375536652870856,0.027697668575824768
6785,Anton Volchenkov\volchan01,pim_gp,0.1305898939875631,0.24888255984909008,0.33349733457202274,0.4616603981627754
6786,Sven Baertschi\baertsv01,hits_gp,0.15901890143201214,0.29272663787971837,0.39817603452365996,0.5514253287036052
6787,Sven Baertschi\baertsv01,even_g_gp,0.0730421528041939,0.1150652986370946,0.1368067165325872,0.1811112749648228
6788,Sven Baertschi\baertsv01,blocks_gp,0.32443417650819156,0.4737831278812521,0.5319959108028329,0.68744251797291
6789,Sven Baertschi\baertsv01,pp_a_gp,0.03506562904611503,0.037866075719043206,0.03804278693543134,0.040860210301163616
6790,Sven Baertschi\baertsv01,pp_g_gp,0.11762343851721406,0.13217001963655425,0.1335255752267522,0.14832551553047957
6791,Sven Baertschi\baertsv01,even_a_gp,0.1955492465040026,0.23659429149125885,0.24293825497487898,0.28497688494430456
6792,Sven Baertschi\baertsv01,fow_perc,-0.03562646340295433,0.03445244309857296,0.16213276491946857,0.22934782474948018
6793,Sven Baertschi\baertsv01,sh_perc,0.13653326650478634,0.16269333742110811,0.16771069017095872,0.19538269555365345
6794,Sven Baertschi\baertsv01,pim_gp,0.15970439160828312,0.28968258866578683,0.39042214980028145,0.5346625076489159
6795,Nate Prosser\prossna01,hits_gp,0.4441964185060204,0.7795154615084666,1.0154687244647804,1.413738735450355
6796,Nate Prosser\prossna01,even_g_gp,0.034102673482193806,0.03504278157676852,0.03506597170384882,0.03601430395370078
6797,Nate Prosser\prossna01,blocks_gp,0.1830453295421719,0.5516834213508096,1.276628846554896,1.551615766695108
6798,Nate Prosser\prossna01,pp_a_gp,0.024433736148188456,0.02558843707218196,0.025634832798322803,0.02679344638982159
6799,Nate Prosser\prossna01,pp_g_gp,0.0,0.0,0.0,0.0
6800,Nate Prosser\prossna01,even_a_gp,0.07846057060441435,0.09906182278800614,0.10394975613581146,0.1259600642346086
6801,Nate Prosser\prossna01,fow_perc,0.0,0.0,0.0,0.0
6802,Nate Prosser\prossna01,sh_perc,0.10277088376725661,0.11088544403295508,0.11144005367442665,0.11973422492054744
6803,Nate Prosser\prossna01,pim_gp,-0.44131728316825103,-0.007799015421646404,-0.44731922746882025,0.30980451397805625
6804,Gustav Olofsson\olofsgu01,hits_gp,0.2738586962699158,0.4347934071136632,0.5199257034968011,0.6916007522108037
6805,Gustav Olofsson\olofsgu01,even_g_gp,0.0,0.0,0.0,0.0
6806,Gustav Olofsson\olofsgu01,blocks_gp,0.8488693615625335,1.0463603517807245,1.0755050376984623,1.2756507465219316
6807,Gustav Olofsson\olofsgu01,pp_a_gp,0.0,0.0,0.0,0.0
6808,Gustav Olofsson\olofsgu01,pp_g_gp,0.0,0.0,0.0,0.0
6809,Gustav Olofsson\olofsgu01,even_a_gp,0.18396882913877036,0.19412734933751427,0.19457963438205764,0.20491151799700796
6810,Gustav Olofsson\olofsgu01,fow_perc,0.0,0.0,0.0,0.0
6811,Gustav Olofsson\olofsgu01,sh_perc,0.0,0.0,0.0,0.0
6812,Gustav Olofsson\olofsgu01,pim_gp,0.25986004115811107,0.33433251822728294,0.35144596250740073,0.42888994783342216
6813,Jed Ortmeyer\ortmeje01,hits_gp,0.6308341323119372,1.150705047895195,1.464041689268754,2.043578717462494
6814,Jed Ortmeyer\ortmeje01,even_g_gp,0.026336721656877112,0.028258707229140857,0.028378901699555894,0.030310547306400582
6815,Jed Ortmeyer\ortmeje01,blocks_gp,0.37729027970343937,0.39918614912738054,0.4005544537221924,0.422549992958023
6816,Jed Ortmeyer\ortmeje01,pp_a_gp,0.0,0.0,0.0,0.0
6817,Jed Ortmeyer\ortmeje01,pp_g_gp,0.0,0.0,0.0,0.0
6818,Jed Ortmeyer\ortmeje01,even_a_gp,0.023113751541599784,0.027574402998017337,0.028254055018311155,0.03282351215626113
6819,Jed Ortmeyer\ortmeje01,fow_perc,0.331914440479176,0.42333441306270014,0.4478687919439873,0.5480679721648538
6820,Jed Ortmeyer\ortmeje01,sh_perc,0.023499903865063308,0.02439507054774119,0.024416646517467538,0.025309960809567676
6821,Jed Ortmeyer\ortmeje01,pim_gp,0.2905092614216239,0.3748283810546503,0.39494443500374926,0.4837375941019721
6822,Shane Willis\willish01,hits_gp,0.0,0.0,0.0,0.0
6823,Shane Willis\willish01,even_g_gp,0.0,0.0,0.0,0.0
6824,Shane Willis\willish01,blocks_gp,0.0,0.0,0.0,0.0
6825,Shane Willis\willish01,pp_a_gp,0.0,0.0,0.0,0.0
6826,Shane Willis\willish01,pp_g_gp,0.0,0.0,0.0,0.0
6827,Shane Willis\willish01,even_a_gp,0.0,0.0,0.0,0.0
6828,Shane Willis\willish01,fow_perc,0.0,0.0,0.0,0.0
6829,Shane Willis\willish01,sh_perc,0.0,0.0,0.0,0.0
6830,Shane Willis\willish01,pim_gp,0.0,0.0,0.0,0.0
6831,Jeff Finley\finleje01,hits_gp,0.0,0.0,0.0,0.0
6832,Jeff Finley\finleje01,even_g_gp,0.0,0.0,0.0,0.0
6833,Jeff Finley\finleje01,blocks_gp,0.0,0.0,0.0,0.0
6834,Jeff Finley\finleje01,pp_a_gp,0.0,0.0,0.0,0.0
6835,Jeff Finley\finleje01,pp_g_gp,0.0,0.0,0.0,0.0
6836,Jeff Finley\finleje01,even_a_gp,0.0,0.0,0.0,0.0
6837,Jeff Finley\finleje01,fow_perc,0.0,0.0,0.0,0.0
6838,Jeff Finley\finleje01,sh_perc,0.0,0.0,0.0,0.0
6839,Jeff Finley\finleje01,pim_gp,0.0,0.0,0.0,0.0
6840,Alex Galchenyuk\galchal01,hits_gp,0.1392516838202718,0.25860353623580307,0.3637506871459923,0.4977004773143304
6841,Alex Galchenyuk\galchal01,even_g_gp,0.10857734357938875,0.12122889218060831,0.12238753009131605,0.13518308706974627
6842,Alex Galchenyuk\galchal01,blocks_gp,0.37659036121408773,0.4395720500568142,0.44736074757418703,0.5110812743771058
6843,Alex Galchenyuk\galchal01,pp_a_gp,0.1576914335772344,0.18034829119102222,0.18254623696280442,0.2053176103874798
6844,Alex Galchenyuk\galchal01,pp_g_gp,0.10068488008697826,0.10929862303753274,0.10989693782631146,0.11852092645047196
6845,Alex Galchenyuk\galchal01,even_a_gp,0.17213063113407007,0.20272147951191233,0.20721370427625901,0.23923131749416632
6846,Alex Galchenyuk\galchal01,fow_perc,0.38478735209073756,0.4379381293167606,0.445595908568572,0.5009059418005432
6847,Alex Galchenyuk\galchal01,sh_perc,0.08354877694507898,0.08904885399092348,0.08935554108299262,0.09484012793488812
6848,Alex Galchenyuk\galchal01,pim_gp,0.1977573757578234,0.2448223038937767,0.2556033345516244,0.3051280601360482
6849,Wes Walz\walzwe01,hits_gp,0.0,0.0,0.0,0.0
6850,Wes Walz\walzwe01,even_g_gp,0.11626125476490395,0.1281794890804294,0.12916726892741542,0.14118480442686626
6851,Wes Walz\walzwe01,blocks_gp,0.0,0.0,0.0,0.0
6852,Wes Walz\walzwe01,pp_a_gp,0.0,0.0,0.0,0.0
6853,Wes Walz\walzwe01,pp_g_gp,0.0,0.0,0.0,0.0
6854,Wes Walz\walzwe01,even_a_gp,0.2193290037950372,0.23984991337011863,0.24120290445306916,0.26167574564357526
6855,Wes Walz\walzwe01,fow_perc,0.0,0.0,0.0,0.0
6856,Wes Walz\walzwe01,sh_perc,0.10860781083552713,0.11531171094835553,0.1156965345150411,0.12243040056021796
6857,Wes Walz\walzwe01,pim_gp,0.34591398954074115,0.4411328406914262,0.46489247748156715,0.5648846070536224
6858,Stephen Peat\peatst01,hits_gp,0.0,0.0,0.0,0.0
6859,Stephen Peat\peatst01,even_g_gp,0.0,0.0,0.0,0.0
6860,Stephen Peat\peatst01,blocks_gp,0.0,0.0,0.0,0.0
6861,Stephen Peat\peatst01,pp_a_gp,0.0,0.0,0.0,0.0
6862,Stephen Peat\peatst01,pp_g_gp,0.0,0.0,0.0,0.0
6863,Stephen Peat\peatst01,even_a_gp,0.0,0.0,0.0,0.0
6864,Stephen Peat\peatst01,fow_perc,0.0,0.0,0.0,0.0
6865,Stephen Peat\peatst01,sh_perc,0.0,0.0,0.0,0.0
6866,Stephen Peat\peatst01,pim_gp,0.4415156066376158,1.13759375058939,1.9111060333695973,2.717911104399398
6867,Matthew Spiller\spillma01,hits_gp,0.0,0.0,0.0,0.0
6868,Matthew Spiller\spillma01,even_g_gp,0.0,0.0,0.0,0.0
6869,Matthew Spiller\spillma01,blocks_gp,0.0,0.0,0.0,0.0
6870,Matthew Spiller\spillma01,pp_a_gp,0.0,0.0,0.0,0.0
6871,Matthew Spiller\spillma01,pp_g_gp,0.0,0.0,0.0,0.0
6872,Matthew Spiller\spillma01,even_a_gp,0.0,0.0,0.0,0.0
6873,Matthew Spiller\spillma01,fow_perc,0.0,0.0,0.0,0.0
6874,Matthew Spiller\spillma01,sh_perc,0.0,0.0,0.0,0.0
6875,Matthew Spiller\spillma01,pim_gp,0.1282056581911898,0.3795466503228276,0.8415020060152933,1.06088101167174
6876,Ben Simon\simonbe01,hits_gp,0.0,0.0,0.0,0.0
6877,Ben Simon\simonbe01,even_g_gp,0.0,0.0,0.0,0.0
6878,Ben Simon\simonbe01,blocks_gp,0.0,0.0,0.0,0.0
6879,Ben Simon\simonbe01,pp_a_gp,0.0,0.0,0.0,0.0
6880,Ben Simon\simonbe01,pp_g_gp,0.0,0.0,0.0,0.0
6881,Ben Simon\simonbe01,even_a_gp,0.0,0.0,0.0,0.0
6882,Ben Simon\simonbe01,fow_perc,0.0,0.0,0.0,0.0
6883,Ben Simon\simonbe01,sh_perc,0.0,0.0,0.0,0.0
6884,Ben Simon\simonbe01,pim_gp,0.214992464767615,0.29182464689054094,0.3137125006455495,0.3943788153957179
6885,David Jones\jonesda01,hits_gp,0.31851036334452726,0.9795014064142409,1.9031280892242035,2.403141930039862
6886,David Jones\jonesda01,even_g_gp,0.09996958234613153,0.1257870925570445,0.1311375734852819,0.15800881209458353
6887,David Jones\jonesda01,blocks_gp,0.274240158153112,0.38890892333923766,0.42714674115241563,0.5473848583508045
6888,David Jones\jonesda01,pp_a_gp,0.03936613947223666,0.04161785393797039,0.04172883826211029,0.04401200867451304
6889,David Jones\jonesda01,pp_g_gp,0.012715888374556488,0.013298351018247598,0.013326461766000152,0.013926809393092205
6890,David Jones\jonesda01,even_a_gp,0.08305666221210141,0.0934303038286676,0.0945598346424601,0.10519818552381568
6891,David Jones\jonesda01,fow_perc,0.3753105864075817,0.47165136193697105,0.4909219489592954,0.5920010495013136
6892,David Jones\jonesda01,sh_perc,0.10919114332313665,0.1287790329332731,0.13207817054951312,0.15265779006238397
6893,David Jones\jonesda01,pim_gp,0.09172432109988612,0.12126149379573248,0.12936743213576787,0.16083014638128604
6894,Jakub Klepis\klepija01,hits_gp,0.0,0.0,0.0,0.0
6895,Jakub Klepis\klepija01,even_g_gp,0.07014052124578876,0.0731522861372664,0.07325469266662778,0.07631521272095732
6896,Jakub Klepis\klepija01,blocks_gp,0.0,0.0,0.0,0.0
6897,Jakub Klepis\klepija01,pp_a_gp,0.07015304042827762,0.07309340652777066,0.07319388715185496,0.07616024516633378
6898,Jakub Klepis\klepija01,pp_g_gp,0.0,0.0,0.0,0.0
6899,Jakub Klepis\klepija01,even_a_gp,0.09523807586300236,0.09729844464193074,0.09731833174033498,0.09939450994026387
6900,Jakub Klepis\klepija01,fow_perc,0.0,0.0,0.0,0.0
6901,Jakub Klepis\klepija01,sh_perc,0.07531693624529709,0.07914123509320146,0.07927457931914918,0.08306938218083769
6902,Jakub Klepis\klepija01,pim_gp,0.3346837962144058,0.5290463495897655,0.6382272260207074,0.8619174126366668
6903,Derek Forbort\forbode01,hits_gp,-0.35150322319960375,-0.0004469097689325638,0.5901674080140705,0.5697919844142132
6904,Derek Forbort\forbode01,even_g_gp,0.011942154016385664,0.012767149167884588,0.012811953578718359,0.013644448284501174
6905,Derek Forbort\forbode01,blocks_gp,-1.1357556477619266,7.325831071540278,207.80130541171408,220.46017488580634
6906,Derek Forbort\forbode01,pp_a_gp,0.0,0.0,0.0,0.0
6907,Derek Forbort\forbode01,pp_g_gp,0.0,0.0,0.0,0.0
6908,Derek Forbort\forbode01,even_a_gp,0.18122148155840423,0.21230542551756443,0.2169488142213107,0.2485972480993784
6909,Derek Forbort\forbode01,fow_perc,0.0,0.0,0.0,0.0
6910,Derek Forbort\forbode01,sh_perc,0.011899386784775484,0.01274964080261197,0.01279949646472548,0.013657332619509722
6911,Derek Forbort\forbode01,pim_gp,0.18493812245948935,0.40033141537185674,0.5938844331769112,0.8178936273201243
6912,Sean O'Donnell\odonnse01,hits_gp,0.4971173446528148,0.782777835237838,0.9237687814655376,1.2356555724127067
6913,Sean O'Donnell\odonnse01,even_g_gp,0.01204587001700653,0.012338683633502694,0.012342521459018499,0.012635847344064885
6914,Sean O'Donnell\odonnse01,blocks_gp,0.3801453486035489,0.6929133959305074,0.8852633856572234,1.2291866473463355
6915,Sean O'Donnell\odonnse01,pp_a_gp,0.0,0.0,0.0,0.0
6916,Sean O'Donnell\odonnse01,pp_g_gp,0.0,0.0,0.0,0.0
6917,Sean O'Donnell\odonnse01,even_a_gp,0.1207367907407793,0.13595413561111067,0.1377313040411283,0.1535007521841439
6918,Sean O'Donnell\odonnse01,fow_perc,0.0,0.0,0.0,0.0
6919,Sean O'Donnell\odonnse01,sh_perc,0.027715433732281487,0.02936408464355531,0.029412400740438664,0.031067491511110695
6920,Sean O'Donnell\odonnse01,pim_gp,0.062385537589436324,0.2956796690811295,0.8862412920588629,1.3394877945042873
6921,Anton Klementyev\klemean01,hits_gp,0.0,0.0,0.0,0.0
6922,Anton Klementyev\klemean01,even_g_gp,0.0,0.0,0.0,0.0
6923,Anton Klementyev\klemean01,blocks_gp,0.0,0.0,0.0,0.0
6924,Anton Klementyev\klemean01,pp_a_gp,0.0,0.0,0.0,0.0
6925,Anton Klementyev\klemean01,pp_g_gp,0.0,0.0,0.0,0.0
6926,Anton Klementyev\klemean01,even_a_gp,0.0,0.0,0.0,0.0
6927,Anton Klementyev\klemean01,fow_perc,0.0,0.0,0.0,0.0
6928,Anton Klementyev\klemean01,sh_perc,0.0,0.0,0.0,0.0
6929,Anton Klementyev\klemean01,pim_gp,0.0,0.0,0.0,0.0
6930,Matt Bartkowski\bartkma01,hits_gp,-0.07036066334251252,0.22277202471489718,1.0182883527451196,1.2008211703260512
6931,Matt Bartkowski\bartkma01,even_g_gp,0.040025369709118096,0.041752644463229086,0.04182977468735315,0.043598311556614255
6932,Matt Bartkowski\bartkma01,blocks_gp,0.3682242631315923,0.6144394034490038,0.7638230045273433,1.0415901818372113
6933,Matt Bartkowski\bartkma01,pp_a_gp,0.0,0.0,0.0,0.0
6934,Matt Bartkowski\bartkma01,pp_g_gp,0.0,0.0,0.0,0.0
6935,Matt Bartkowski\bartkma01,even_a_gp,0.12939880686440838,0.15828068779881055,0.16308884152827752,0.1924856424914213
6936,Matt Bartkowski\bartkma01,fow_perc,0.0,0.0,0.0,0.0
6937,Matt Bartkowski\bartkma01,sh_perc,0.06187407865458862,0.06255807508957004,0.06256734633850801,0.06325023510127131
6938,Matt Bartkowski\bartkma01,pim_gp,0.08534882006951344,0.16572337434597784,0.23838944385737798,0.32466972874753175
6939,Joe Vitale\vitaljo01,hits_gp,0.2537044689750341,0.6383534639875253,1.0926575417279,1.4977921504262246
6940,Joe Vitale\vitaljo01,even_g_gp,0.03952958466250185,0.04279548229957821,0.0429950046638923,0.04630783235872407
6941,Joe Vitale\vitaljo01,blocks_gp,0.37679483710614364,0.6961757248817769,0.9657034861028447,1.354995623723017
6942,Joe Vitale\vitaljo01,pp_a_gp,0.01671095808068853,0.018851112729219383,0.019088183969886645,0.021270607901285796
6943,Joe Vitale\vitaljo01,pp_g_gp,0.0,0.0,0.0,0.0
6944,Joe Vitale\vitaljo01,even_a_gp,0.07316364442717699,0.08462620360468573,0.08587134027827903,0.0973247185015399
6945,Joe Vitale\vitaljo01,fow_perc,0.42678040809124257,0.48413704755435905,0.49112617144005666,0.5506213049919116
6946,Joe Vitale\vitaljo01,sh_perc,0.0516791527873232,0.054389609415224,0.05447269351624331,0.05719958519806984
